118,0.99,2,0.001,500,-10,0,601,0.00,1.00,10960.00,20.13,23.40,23
119,0.99,2,0.001,500,-10,0,601,1.00,1.00,10980.00,20.15,23.50,23
120,0.99,2,0.001,500,-10,0,601,1.00,0.12,11470.00,20.18,23.70,24
121,0.99,2,0.001,500,-10,0,601,1.00,0.25,9900.00,20.19,23.30,21
122,0.99,2,0.001,500,-10,0,601,0.00,0.17,11540.00,20.22,23.50,24
123,0.99,2,0.001,500,-10,0,601,0.00,1.00,10490.00,20.23,23.20,22
124,0.99,2,0.001,500,-10,0,601,0.00,1.00,11050.00,20.26,23.10,23
125,0.99,2,0.001,500,-10,0,601,0.00,0.33,12050.00,20.29,23.10,25
126,0.99,2,0.001,500,-10,0,601,0.00,1.00,10450.00,20.31,22.90,22
127,0.99,2,0.001,500,-10,0,601,0.00,0.20,12120.00,20.34,23.20,25
128,0.99,2,0.001,500,-10,0,601,0.00,1.00,12070.00,20.38,23.40,25
129,0.99,2,0.001,500,-10,0,601,0.00,0.25,11570.00,20.41,23.50,24
130,0.99,2,0.001,500,-10,0,601,0.00,0.50,12650.00,20.45,23.70,26
131,0.99,2,0.001,500,-10,0,601,0.00,1.00,12690.00,20.49,24.20,26
132,0.99,2,0.001,500,-10,0,601,0.00,0.33,10980.00,20.51,24.10,23
133,0.99,2,0.001,500,-10,0,601,0.00,0.50,12030.00,20.54,24.40,25
134,0.99,2,0.001,500,-10,0,601,0.00,0.20,12050.00,20.58,24.60,25
135,0.99,2,0.001,500,-10,0,601,0.00,0.20,12510.00,20.62,24.70,26
136,0.99,2,0.001,500,-10,0,601,0.00,0.20,12120.00,20.65,25.00,25
137,0.99,2,0.001,500,-10,0,601,0.00,0.17,12690.00,20.69,25.10,26
138,0.99,2,0.001,500,-10,0,601,0.00,0.33,12010.00,20.72,25.10,25
139,0.99,2,0.001,500,-10,0,601,0.00,0.17,12180.00,20.75,25.20,25
140,0.99,2,0.001,500,-10,0,601,0.00,0.17,9850.00,20.75,24.70,21
141,0.99,2,0.001,500,-10,0,601,0.00,0.14,11540.00,20.77,24.50,24
142,0.99,2,0.001,500,-10,0,601,0.00,0.50,11560.00,20.80,24.60,24
143,0.99,2,0.001,500,-10,0,601,0.00,0.14,13130.00,20.84,24.80,27
144,0.99,2,0.001,500,-10,0,601,0.00,0.25,12020.00,20.87,24.80,25
145,0.99,2,0.001,500,-10,0,601,0.00,0.25,11470.00,20.89,24.60,24
146,0.99,2,0.001,500,-10,0,601,0.00,0.25,13090.00,20.93,24.80,27
147,0.99,2,0.001,500,-10,0,601,0.00,0.12,12080.00,20.96,24.70,25
148,0.99,2,0.001,500,-10,0,601,0.00,0.12,12070.00,20.99,24.70,25
149,0.99,2,0.001,500,-10,0,601,0.00,0.20,12640.00,21.02,24.80,26
150,0.99,2,0.001,500,-10,0,601,0.00,1.00,12110.00,21.05,25.20,25
151,0.99,2,0.001,500,-10,0,601,0.00,0.50,10990.00,21.06,25.10,23
152,0.99,2,0.001,500,-10,0,601,0.00,0.14,11480.00,21.08,25.10,24
153,0.99,2,0.001,500,-10,0,601,0.00,0.11,13210.00,21.12,25.10,27
154,0.99,2,0.001,500,-10,0,601,0.00,0.10,11600.00,21.14,25.00,24
0,0.99,2,0.001,500,-10,0,601,1.00,1.00,5330.00,12.00,12.00,12
1,0.99,2,0.001,500,-10,0,601,1.00,1.00,4650.00,11.50,11.50,11
2,0.99,2,0.001,500,-10,0,601,1.00,1.00,5260.00,11.67,11.67,12
3,0.99,2,0.001,500,-10,0,601,1.00,1.00,5770.00,12.00,12.00,13
4,0.99,2,0.001,500,-10,0,601,1.00,1.00,6370.00,12.40,12.40,14
5,0.99,2,0.001,500,-10,0,601,1.00,1.00,6880.00,12.83,12.83,15
6,0.99,2,0.001,500,-10,0,601,1.00,1.00,7390.00,13.29,13.29,16
7,0.99,2,0.001,500,-10,0,601,1.00,1.00,7390.00,13.62,13.62,16
8,0.99,2,0.001,500,-10,0,601,1.00,1.00,8310.00,14.11,14.11,18
9,0.99,2,0.001,500,-10,0,601,1.00,1.00,8560.00,14.50,14.50,18
10,0.99,2,0.001,500,-10,0,601,1.00,1.00,8350.00,14.82,15.10,18
11,0.99,2,0.001,500,-10,0,601,1.00,1.00,7810.00,15.00,15.70,17
12,0.99,2,0.001,500,-10,0,601,1.00,1.00,8490.00,15.23,16.30,18
13,0.99,2,0.001,500,-10,0,601,0.00,0.50,7770.00,15.36,16.70,17
14,0.99,2,0.001,500,-10,0,601,1.00,1.00,7920.00,15.47,17.00,17
15,0.99,2,0.001,500,-10,0,601,1.00,1.00,8380.00,15.62,17.30,18
16,0.99,2,0.001,500,-10,0,601,1.00,1.00,9610.00,15.88,17.70,20
17,0.99,2,0.001,500,-10,0,601,0.00,1.00,6740.00,15.83,17.60,15
18,0.99,2,0.001,500,-10,0,601,1.00,1.00,7220.00,15.84,17.40,16
19,0.99,2,0.001,500,-10,0,601,0.00,1.00,9990.00,16.10,17.70,21
20,0.99,2,0.001,500,-10,0,601,1.00,1.00,8310.00,16.19,17.70,18
21,0.99,2,0.001,500,-10,0,601,0.00,1.00,9430.00,16.36,18.00,20
22,0.99,2,0.001,500,-10,0,601,1.00,1.00,8930.00,16.48,18.10,19
23,0.99,2,0.001,500,-10,0,601,0.00,1.00,11130.00,16.75,18.70,23
24,0.99,2,0.001,500,-10,0,601,0.00,0.50,8990.00,16.84,18.90,19
25,0.99,2,0.001,500,-10,0,601,1.00,1.00,8850.00,16.92,19.00,19
